Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2016,11,05/11/2016,Granada,1-1,Deportivo de La Coruña,Estadio Nuevo Los Carmenes,Undiano Mallenco,"[['Ochoa', 'Saunier', 'Rubén Vezo', 'Lombán', 'Gabriel Silva', 'Andreas Pereira', 'Carcela', 'Toral', 'Agbo', 'Cuenca', 'Barral'], ['Samper', 'Kravets', 'Boga', 'Oier Olazábal', 'Gastón Silva', 'Ponce', 'Angban']]","[[79, 72, 75, 75, 71, 73, 78, 71, 72, 74, 71], [74, 72, 72, 70, 72, 72, 70]]","[[79, 73, 81, 75, 74, 81, 78, 78, 81, 77, 71], [82, 73, 82, 71, 78, 83, 78]]","[['Tytoń', 'Juanfran', 'Arribas', 'Sidnei', 'Luisinho', 'Borges', 'Çolak', 'Mosquera', 'Bruno Gama', 'Andone', 'Marlos Moreno'], ['Guilherme', 'Babel', 'Fajr', 'Lux', 'Fernando Navarro', 'Álex Bergantiños', 'Borja Valle']]","[[76, 77, 76, 80, 75, 77, 78, 79, 76, 76, 72], [75, 75, 77, 75, 75, 74, 72]]","[[76, 77, 78, 82, 75, 77, 81, 79, 76, 82, 84], [78, 75, 77, 75, 75, 74, 78]]"
2016,11,05/11/2016,Real Sociedad,2-0,Atlético de Madrid,Anoeta,Álvarez Izquierdo,"[['Rulli', 'Carlos Martínez', 'Raúl Navas', 'Mikel González', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Willian José', 'Carlos Vela'], ['Canales', 'Concha', 'Juanmi', 'Toño Ramírez', 'Rubén Pardo', 'Elustondo', 'Bautista']]","[[83, 73, 74, 76, 77, 78, 78, 79, 77, 78, 81], [79, 70, 75, 68, 77, 76, 66]]","[[90, 73, 75, 76, 79, 78, 78, 80, 85, 83, 81], [83, 82, 82, 69, 83, 84, 80]]","[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Gameiro', 'Carrasco', 'Griezmann'], ['Correa', 'Thomas', 'Fernando Torres', 'Tiago', 'Vrsaljko', 'Lucas Hernández', 'Bernabé']]","[[87, 83, 82, 88, 85, 82, 80, 84, 83, 82, 88], [79, 75, 81, 81, 78, 76, 64]]","[[91, 83, 86, 88, 85, 82, 88, 88, 83, 88, 92], [88, 82, 81, 81, 82, 87, 72]]"
2016,11,05/11/2016,Osasuna,0-1,Alavés,Estadio El Sadar,Ocón Arraiz,"[['Nauzet', 'Unai García', 'Fausto', 'Oier', 'David García', 'Miguel Flaño', 'De las Cuevas', 'Berenguer', 'Roberto Torres', 'Kodro', 'Sergio León'], ['Javi Álamo', 'Jaime', 'Otegui', 'Mario', 'Tano', 'Fran Mérida', 'Buñuel']]","[[72, 72, 72, 74, 75, 75, 74, 72, 77, 70, 76], [68, 72, 66, 70, 73, 75, 70]]","[[72, 78, 74, 74, 83, 75, 74, 83, 78, 78, 77], [68, 73, 81, 72, 75, 77, 85]]","[['Pacheco', 'Kiko Femenía', 'Feddal', 'Alexis', 'Theo Hernández', 'Raúl Carnero', 'Dani Torres', 'Camarasa', 'Marcos Llorente', 'Christian Santos', 'Toquero'], ['Krstičić', 'Espinoza', 'Vigaray', 'Ortolà', 'Katai', 'Manu Barreiro', 'Edgar']]","[[77, 73, 77, 76, 72, 74, 77, 76, 75, 73, 72], [73, 73, 71, 69, 74, 69, 74]]","[[84, 76, 78, 76, 86, 75, 79, 84, 85, 73, 72], [76, 83, 80, 79, 77, 69, 77]]"
2016,11,05/11/2016,Las Palmas,1-0,Eibar,Estadio de Gran Canaria,Del Cerro Grande,"[['Lizoain', 'Míchel Macedo', 'Bigas', 'David García', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Vicente Gómez', 'Jonathan Viera', 'Araujo', 'Boateng'], ['El Zhar', 'Livaja', 'Javi Varas', 'David Simón', 'Lemos', 'Montoro', 'Momo']]","[[73, 76, 78, 77, 74, 77, 81, 78, 81, 75, 79], [77, 75, 78, 76, 77, 71, 72]]","[[75, 78, 81, 77, 74, 80, 81, 78, 81, 79, 79], [77, 81, 78, 78, 85, 71, 72]]","[['Riesgo', 'Lejeune', 'Arbilla', 'Ramis', 'Luna', 'Pedro León', 'Fran Rico', 'Dani García', 'Inui', 'Kike García', 'Sergi Enrich'], ['Bebé', 'Escalante', 'Adrián', 'Yoel', 'Gálvez', 'Capa', 'Rubén Peña']]","[[75, 76, 73, 76, 74, 77, 76, 78, 76, 73, 77], [76, 78, 75, 72, 75, 77, 74]]","[[75, 80, 73, 76, 78, 77, 76, 80, 76, 74, 79], [77, 85, 75, 72, 76, 83, 77]]"
2016,11,06/11/2016,Real Madrid,3-0,Leganés,Estadio Santiago Bernabeu,Mateu Lahoz,"[['Keylor Navas', 'Carvajal', 'Nacho', 'Varane', 'Marcelo', 'Isco', 'Kovačić', 'Kroos', 'Morata', 'Bale', 'Cristiano Ronaldo'], ['Modrić', 'Lucas Vázquez', 'James Rodríguez', 'Casilla', 'Coentrão', 'Asensio', 'Danilo']]","[[85, 83, 78, 84, 86, 84, 80, 88, 82, 90, 94], [89, 81, 87, 80, 79, 81, 80]]","[[85, 86, 80, 91, 86, 88, 86, 90, 86, 90, 94], [89, 84, 92, 80, 79, 89, 83]]","[['Serantes', 'Bustinza', 'Insua', 'Mantovani', 'Diego Rico', 'Rubén Pérez', 'Unai López', 'Gabriel', 'Alberto', 'Szymanowski', 'Machís'], ['Víctor Díaz', 'Omar', 'Luciano', 'Brignoli', 'Guerrero', 'Sastre', 'Timor']]","[[76, 72, 75, 76, 75, 77, 72, 76, 71, 77, 72], [73, 75, 74, 71, 73, 71, 75]]","[[78, 76, 81, 76, 81, 78, 79, 81, 74, 77, 78], [73, 75, 80, 77, 76, 71, 76]]"
2016,11,06/11/2016,Espanyol,0-0,Athletic Club,Power8 Stadium,Trujillo Suárez,"[['Diego López', 'Diego Reyes', 'David López', 'Aarón', 'Javi Fuego', 'Hernán Pérez', 'Jurado', 'Víctor Sánchez', 'Piatti', 'Leo Baptistão', 'Gerard Moreno'], ['Reyes', 'Caicedo', 'Roberto', 'Demichelis', 'Duarte', 'Salva Sevilla', 'Diop']]","[[82, 77, 76, 70, 79, 78, 78, 77, 78, 79, 77], [78, 77, 79, 78, 72, 72, 76]]","[[82, 83, 77, 81, 79, 78, 78, 77, 78, 84, 83], [78, 77, 79, 78, 79, 72, 76]]","[['Kepa', 'Bóveda', 'Yeray', 'Etxeita', 'Balenziaga', 'Mikel Rico', 'Vesga', 'Eraso', 'Sabin Merino', 'Williams', 'Aduriz'], ['De Marcos', 'Muniain', 'Raúl García', 'Iraizoz', 'Saborit', 'Elustondo', 'Iturraspe']]","[[77, 77, 75, 79, 79, 77, 69, 74, 74, 80, 84], [81, 78, 81, 79, 69, 74, 81]]","[[84, 77, 81, 79, 79, 77, 76, 76, 80, 86, 84], [82, 83, 81, 79, 76, 74, 82]]"
2016,11,06/11/2016,Celta de Vigo,2-1,Valencia,Balaidos,Clos Gómez,"[['Rubén Blanco', 'Roncaglia', 'Jonny', 'David Costas', 'Fontàs', 'Wass', 'Pablo Hernández', 'Radoja', 'Pione Sisto', 'Iago Aspas', 'Guidetti'], ['Marcelo Díaz', 'Pape Cheikh', 'Planas', 'Sergio Álvarez', 'Rossi', 'Bongonda', 'Lemos']]","[[73, 77, 77, 72, 78, 80, 80, 78, 74, 81, 76], [80, 66, 75, 77, 79, 77, 70]]","[[84, 77, 83, 77, 80, 81, 80, 83, 83, 81, 82], [80, 79, 79, 77, 79, 87, 78]]","[['Diego Alves', 'Montoya', 'João Cancelo', 'Garay', 'Mangala', 'Medrán', 'Fede Cartabia', 'Parejo', 'Mario Suárez', 'Rodrigo', 'Nani'], ['Munir', 'Santi Mina', 'Ryan', 'Aderlan Santos', 'Siqueira', 'Abdennour', 'Carlos Soler']]","[[83, 77, 79, 84, 80, 77, 76, 82, 80, 78, 83], [75, 75, 79, 76, 76, 80, 67]]","[[83, 80, 86, 84, 83, 84, 83, 83, 80, 81, 83], [81, 82, 84, 77, 76, 82, 76]]"
2016,11,06/11/2016,Villarreal,2-0,Betis,El Madrigal,Bikandi Garrido,"[['Asenjo', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Soriano', 'Manu Trigueros', 'Samu Castillejo', 'Sansone', 'Bakambu'], ['Jonathan dos Santos', 'Rodri', 'Cheryshev', 'Andrés Fernández', 'Pato', 'Álvaro', 'Rukavina']]","[[83, 80, 81, 83, 79, 83, 79, 80, 80, 79, 81], [80, 68, 79, 76, 80, 77, 77]]","[[84, 83, 82, 87, 79, 83, 82, 84, 87, 82, 85], [81, 81, 82, 76, 81, 79, 77]]","[['Adán', 'Piccini', 'Mandi', 'Pezzella', 'Álex Martínez', 'Cejudo', 'Martin', 'Felipe Gutiérrez', 'Petros', 'Joaquín', 'Sanabria'], ['Nahuel', 'Álex Alegría', 'Rubén Castro', 'Dani Giménez', 'Rafa Navarro', 'Donk', 'Brašanac']]","[[80, 76, 77, 77, 73, 76, 76, 76, 79, 78, 78], [74, 73, 81, 70, 70, 73, 73]]","[[80, 83, 82, 83, 76, 76, 78, 79, 80, 78, 88], [83, 80, 81, 70, 80, 73, 78]]"
2016,11,06/11/2016,Sevilla,1-2,Barcelona,Estadio Ramón Sánchez-Pizjuán,Jaime Latre,"[['Sergio Rico', 'Mariano', 'Rami', 'Carriço', 'Escudero', 'Sarabia', ""N'Zonzi"", 'Nasri', 'Franco Vázquez', 'Vitolo', 'Vietto'], ['Iborra', 'Correa', 'Ganso', 'Sirigu', 'Kranevitter', 'Ben Yedder', 'Kiyotake']]","[[81, 79, 82, 81, 77, 79, 82, 82, 82, 82, 79], [82, 74, 81, 82, 77, 80, 79]]","[[86, 79, 82, 82, 78, 83, 83, 82, 82, 82, 86], [82, 83, 82, 82, 85, 83, 80]]","[['Ter Stegen', 'Sergi Roberto', 'Umtiti', 'Mascherano', 'Digne', 'Denis Suárez', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['André Gomes', 'Rafinha', 'Cillessen', 'Arda Turan', 'Alcácer', 'Nili', 'Marlon']]","[[83, 79, 82, 85, 79, 80, 87, 87, 92, 93, 92], [84, 80, 81, 84, 81, 69, 73]]","[[88, 85, 87, 85, 84, 87, 88, 87, 95, 93, 92], [90, 85, 83, 84, 87, 78, 83]]"
2016,12,18/11/2016,Betis,2-0,Las Palmas,Benito Villamarín,González González,"[['Adán', 'Piccini', 'Mandi', 'Pezzella', 'Donk', 'Bruno', 'Álex Martínez', 'Dani Ceballos', 'Petros', 'Joaquín', 'Rubén Castro'], ['Brašanac', 'Musonda', 'Sanabria', 'Dani Giménez', 'Rafa Navarro', 'Martin', 'Álex Alegría']]","[[80, 76, 77, 77, 73, 78, 73, 77, 79, 78, 81], [73, 77, 78, 70, 70, 76, 73]]","[[80, 83, 82, 83, 73, 82, 76, 85, 80, 78, 81], [78, 88, 88, 70, 80, 78, 80]]","[['Javi Varas', 'Míchel Macedo', 'Bigas', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Momo', 'Jonathan Viera', 'Araujo', 'Boateng'], ['David Simón', 'Vicente Gómez', 'David García', 'Lizoain', 'Montoro', 'El Zhar', 'Asdrúbal']]","[[78, 76, 78, 77, 74, 77, 81, 72, 81, 75, 79], [76, 78, 77, 73, 71, 77, 68]]","[[78, 78, 81, 85, 74, 80, 81, 72, 81, 79, 79], [78, 78, 77, 75, 71, 77, 72]]"
2016,12,19/11/2016,Deportivo de La Coruña,2-3,Sevilla,Estadio Municipal de Riazor,Mateu Lahoz,"[['Tytoń', 'Juanfran', 'Sidnei', 'Albentosa', 'Luisinho', 'Guilherme', 'Çolak', 'Mosquera', 'Babel', 'Bruno Gama', 'Andone'], ['Arribas', 'Borges', 'Marlos Moreno', 'Lux', 'Fernando Navarro', 'Álex Bergantiños', 'Fajr']]","[[76, 77, 80, 77, 75, 75, 78, 79, 75, 76, 76], [76, 77, 72, 75, 75, 74, 77]]","[[76, 77, 82, 78, 75, 78, 81, 79, 75, 76, 82], [78, 77, 84, 75, 75, 74, 77]]","[['Sergio Rico', 'Mariano', 'Mercado', 'Pareja', 'Carriço', 'Escudero', 'Ganso', 'Sarabia', ""N'Zonzi"", 'Kranevitter', 'Vietto'], ['Vitolo', 'Ben Yedder', 'Franco Vázquez', 'Sirigu', 'Iborra', 'Correa', 'Rami']]","[[81, 79, 76, 72, 81, 77, 81, 79, 82, 77, 79], [82, 80, 82, 82, 82, 74, 82]]","[[86, 79, 76, 72, 82, 78, 82, 83, 83, 85, 86], [82, 83, 82, 82, 82, 83, 82]]"
2016,12,19/11/2016,Barcelona,0-0,Málaga,Camp Nou,De Burgos Bengoetxea,"[['Ter Stegen', 'Sergi Roberto', 'Mascherano', 'Piqué', 'Digne', 'Rafinha', 'Arda Turan', 'Denis Suárez', 'Busquets', 'Alcácer', 'Neymar'], ['André Gomes', 'Rakitić', 'Jordi Alba', 'Cillessen', 'Aleix Vidal', 'Aleñá', 'Marlon']]","[[83, 79, 85, 86, 79, 80, 84, 80, 87, 81, 92], [84, 87, 86, 81, 77, 67, 73]]","[[88, 85, 85, 86, 84, 85, 84, 87, 88, 87, 95], [90, 87, 87, 83, 78, 82, 83]]","[['Kameni', 'Rosales', 'Llorente', 'Villanueva', 'Miguel Torres', 'Ricca', 'Ontiveros', 'Pablo Fornals', 'Juanpi Añor', 'Juankar', 'Sandro'], ['En-Nesyri', 'Duda', 'Luis Muñoz', 'Boyko', 'Michael Santos', 'Chori Castro', 'Jony']]","[[81, 77, 78, 74, 75, 75, 69, 76, 76, 73, 76], [70, 72, 60, 78, 72, 82, 78]]","[[81, 77, 86, 79, 75, 83, 82, 85, 86, 74, 84], [82, 72, 70, 78, 78, 82, 81]]"
2016,12,19/11/2016,Eibar,1-0,Celta de Vigo,Estadio Municipal de Ipurua,Munuera Montero,"[['Riesgo', 'Lejeune', 'Arbilla', 'Ramis', 'Luna', 'Adrián', 'Pedro León', 'Fran Rico', 'Dani García', 'Inui', 'Sergi Enrich'], ['Gálvez', 'Rubén Peña', 'Escalante', 'Yoel', 'Bebé', 'Capa', 'Nano']]","[[75, 76, 73, 76, 74, 75, 77, 76, 78, 76, 77], [75, 74, 78, 72, 76, 77, 72]]","[[75, 80, 73, 76, 78, 75, 77, 76, 80, 76, 79], [76, 77, 85, 72, 77, 83, 82]]","[['Rubén Blanco', 'Hugo Mallo', 'Roncaglia', 'Sergi Gómez', 'Fontàs', 'Planas', 'Señé', 'Wass', 'Radoja', 'Bongonda', 'Rossi'], ['Pablo Hernández', 'Guidetti', 'Pione Sisto', 'Sergio Álvarez', 'Marcelo Díaz', 'Jonny', 'Cabral']]","[[73, 80, 77, 77, 78, 75, 70, 80, 78, 77, 79], [80, 76, 74, 77, 80, 77, 80]]","[[84, 85, 77, 85, 80, 79, 73, 81, 83, 87, 79], [80, 82, 83, 77, 80, 83, 80]]"
2016,12,19/11/2016,Atlético de Madrid,0-3,Real Madrid,Vicente Calderón,Fernández Borbalán,"[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Carrasco', 'Griezmann', 'Fernando Torres'], ['Gameiro', 'Correa', 'Moyá', 'Tiago', 'Vrsaljko', 'Lucas Hernández', 'Gaitán']]","[[87, 83, 82, 88, 85, 82, 80, 84, 82, 88, 81], [83, 79, 81, 81, 78, 76, 85]]","[[91, 83, 86, 88, 85, 82, 88, 88, 88, 92, 81], [83, 88, 81, 81, 82, 87, 85]]","[['Keylor Navas', 'Carvajal', 'Nacho', 'Varane', 'Marcelo', 'Isco', 'Modrić', 'Lucas Vázquez', 'Kovačić', 'Bale', 'Cristiano Ronaldo'], ['James Rodríguez', 'Asensio', 'Benzema', 'Casilla', 'Sergio Ramos', 'Coentrão', 'Danilo']]","[[85, 83, 78, 84, 86, 84, 89, 81, 80, 90, 94], [87, 81, 87, 80, 89, 79, 80]]","[[85, 86, 80, 91, 86, 88, 89, 84, 86, 90, 94], [92, 89, 87, 80, 89, 79, 83]]"
2016,12,20/11/2016,Alavés,0-1,Espanyol,Mendizorrotza,Melero López,"[['Pacheco', 'Kiko Femenía', 'Feddal', 'Alexis', 'Theo Hernández', 'Raúl Carnero', 'Krstičić', 'Camarasa', 'Marcos Llorente', 'Deyverson', 'Espinoza'], ['Christian Santos', 'Ibai Gómez', 'Dani Torres', 'Ortolà', 'Toquero', 'Vigaray', 'Manu García']]","[[77, 73, 77, 76, 72, 74, 73, 76, 75, 76, 73], [73, 75, 77, 69, 72, 71, 67]]","[[84, 76, 78, 76, 86, 75, 76, 84, 85, 81, 83], [73, 75, 79, 79, 72, 80, 76]]","[['Diego López', 'Diego Reyes', 'David López', 'Aarón', 'Javi Fuego', 'Hernán Pérez', 'Jurado', 'Víctor Sánchez', 'Piatti', 'Reyes', 'Gerard Moreno'], ['Caicedo', 'Diop', 'Melendo', 'Roberto', 'Duarte', 'Duarte', 'Javi López']]","[[82, 77, 76, 70, 79, 78, 78, 77, 78, 78, 77], [77, 76, 62, 79, 72, 72, 77]]","[[82, 83, 77, 81, 79, 78, 78, 77, 78, 78, 83], [77, 76, 77, 79, 79, 79, 77]]"
2016,12,20/11/2016,Valencia,1-1,Granada,Camp de Mestalla,Hernández Hernández,"[['Diego Alves', 'Montoya', 'João Cancelo', 'Garay', 'Mangala', 'Gayà', 'Parejo', 'Enzo Pérez', 'Mario Suárez', 'Rodrigo', 'Nani'], ['Bakkali', 'Munir', 'Jaume', 'Aderlan Santos', 'Siqueira', 'Medrán', 'Abdennour']]","[[83, 77, 79, 84, 80, 80, 82, 78, 80, 78, 83], [74, 75, 75, 76, 76, 77, 80]]","[[83, 80, 86, 84, 83, 85, 83, 78, 80, 81, 83], [82, 81, 79, 77, 76, 84, 82]]","[['Ochoa', 'Saunier', 'Lombán', 'Gabriel Silva', 'Gastón Silva', 'Andreas Pereira', 'Carcela', 'Boga', 'Agbo', 'Kravets', 'Cuenca'], ['Toral', 'Samper', 'Barral', 'Oier Olazábal', 'Tabanou', 'Atzili', 'Angban']]","[[79, 72, 75, 71, 72, 73, 78, 72, 72, 72, 74], [71, 74, 71, 70, 76, 72, 70]]","[[79, 73, 75, 74, 78, 81, 78, 82, 81, 73, 77], [78, 82, 71, 71, 77, 78, 78]]"
2016,12,20/11/2016,Sporting de Gijón,1-3,Real Sociedad,El Molinón,Martínez Munuera,"[['Cuéllar', 'Douglas', 'Amorebieta', 'Meré', 'Canella', 'Moi Gómez', 'Nacho Cases', 'Sergio Álvarez', 'Čop', 'Víctor', 'Viguera'], ['Xavi Torres', 'Carlos Castro', 'Burgui', 'Mariño', 'Isma López', 'Carmona', 'Juan']]","[[78, 72, 75, 76, 70, 74, 74, 77, 75, 77, 70], [72, 73, 74, 74, 72, 72, 63]]","[[78, 75, 75, 84, 70, 80, 75, 82, 77, 78, 70], [72, 79, 82, 78, 74, 72, 73]]","[['Rulli', 'Carlos Martínez', 'Raúl Navas', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Willian José', 'Carlos Vela'], ['Juanmi', 'Canales', 'Concha', 'Toño Ramírez', 'Mikel González', 'Granero', 'Elustondo']]","[[83, 73, 74, 81, 77, 78, 78, 79, 77, 78, 81], [75, 79, 70, 68, 76, 76, 76]]","[[90, 73, 75, 85, 79, 78, 78, 80, 85, 83, 81], [82, 83, 82, 69, 76, 76, 84]]"
2016,12,20/11/2016,Athletic Club,1-0,Villarreal,San Mamés,Sánchez Martínez,"[['Kepa', 'Bóveda', 'Yeray', 'Laporte', 'Balenziaga', 'Raúl García', 'Mikel Rico', 'Vesga', 'Williams', 'Muniain', 'Aduriz'], ['Susaeta', 'San José', 'Eraso', 'Herrerín', 'Beñat', 'Sabin Merino', 'Lekue']]","[[77, 77, 75, 84, 79, 81, 77, 69, 80, 78, 84], [78, 81, 74, 76, 82, 74, 74]]","[[84, 77, 81, 88, 79, 81, 77, 76, 86, 83, 84], [78, 83, 76, 76, 82, 80, 82]]","[['Asenjo', 'Mario Gaspar', 'Álvaro', 'Víctor Ruiz', 'Jaume Costa', 'Bruno Soriano', 'Soriano', 'Rodri', 'Manu Trigueros', 'Samu Castillejo', 'Sansone'], ['Pato', 'Bakambu', 'Jonathan dos Santos', 'Andrés Fernández', 'José Ángel', 'Cheryshev', 'Bonera']]","[[83, 80, 77, 81, 79, 83, 79, 68, 80, 80, 79], [80, 81, 80, 76, 74, 79, 77]]","[[84, 83, 79, 82, 79, 83, 82, 81, 84, 87, 82], [81, 85, 81, 76, 75, 82, 77]]"
2016,12,21/11/2016,Leganés,2-0,Osasuna,Estadio Municipal de Butarque,Iglesias Villanueva,"[['Serantes', 'Bustinza', 'Insua', 'Mantovani', 'Diego Rico', 'Timor', 'Gabriel', 'Alberto', 'Luciano', 'Rober Ibáñez', 'Szymanowski'], ['Machís', 'Víctor Díaz', 'Unai López', 'Brignoli', 'Guerrero', 'Medjani', 'Rubén Pérez']]","[[76, 72, 75, 76, 75, 75, 76, 71, 74, 72, 77], [72, 73, 72, 71, 73, 75, 77]]","[[78, 76, 81, 76, 81, 76, 81, 74, 80, 78, 77], [78, 73, 79, 77, 76, 75, 78]]","[['Nauzet', 'Unai García', 'Fausto', 'Oier', 'David García', 'Tano', 'Fuentes', 'De las Cuevas', 'Berenguer', 'Roberto Torres', 'Sergio León'], ['Olavide', 'Rivière', 'Čaušić', 'Mario', 'Miguel Flaño', 'Kodro', 'Clerc']]","[[72, 72, 72, 74, 75, 73, 72, 74, 72, 77, 76], [68, 71, 70, 70, 75, 70, 71]]","[[72, 78, 74, 74, 83, 75, 74, 74, 83, 78, 77], [78, 73, 76, 72, 75, 78, 76]]"
2016,13,25/11/2016,Eibar,3-1,Betis,Estadio Municipal de Ipurua,Ocón Arraiz,"[['Riesgo', 'Lejeune', 'Arbilla', 'Ramis', 'Luna', 'Adrián', 'Pedro León', 'Fran Rico', 'Dani García', 'Inui', 'Sergi Enrich'], ['Bebé', 'Kike García', 'Escalante', 'Yoel', 'Gálvez', 'Capa', 'Rubén Peña']]","[[75, 76, 73, 76, 74, 75, 77, 76, 78, 76, 77], [76, 73, 78, 72, 75, 77, 74]]","[[75, 80, 73, 76, 78, 75, 77, 76, 80, 76, 79], [77, 74, 85, 72, 76, 83, 77]]","[['Adán', 'Piccini', 'Mandi', 'Pezzella', 'Donk', 'Bruno', 'Álex Martínez', 'Dani Ceballos', 'Petros', 'Joaquín', 'Rubén Castro'], ['Felipe Gutiérrez', 'Cejudo', 'Sanabria', 'Dani Giménez', 'Durmisi', 'Álex Alegría', 'Fabián']]","[[80, 76, 77, 77, 73, 78, 73, 77, 79, 78, 81], [76, 76, 78, 70, 70, 73, 71]]","[[80, 83, 82, 83, 73, 82, 76, 85, 80, 78, 81], [79, 76, 88, 70, 79, 80, 81]]"
2016,13,26/11/2016,Málaga,4-3,Deportivo de La Coruña,La Rosaleda,Bikandi Garrido,"[['Kameni', 'Rosales', 'Villanueva', 'Miguel Torres', 'Ricca', 'Pablo Fornals', 'Chori Castro', 'Juanpi Añor', 'Camacho', 'Sandro', 'Michael Santos'], ['Ontiveros', 'En-Nesyri', 'Duda', 'Boyko', 'Koné', 'Jony', 'Luis Muñoz']]","[[81, 77, 74, 75, 75, 76, 82, 76, 81, 76, 72], [69, 70, 72, 78, 76, 78, 60]]","[[81, 77, 79, 75, 83, 85, 82, 86, 84, 84, 78], [82, 82, 72, 78, 76, 81, 70]]","[['Tytoń', 'Juanfran', 'Sidnei', 'Albentosa', 'Luisinho', 'Borges', 'Guilherme', 'Fajr', 'Bruno Gama', 'Andone', 'Marlos Moreno'], ['Mosquera', 'Carles Gil', 'Çolak', 'Lux', 'Fernando Navarro', 'Álex Bergantiños', 'Arribas']]","[[76, 77, 80, 77, 75, 77, 75, 77, 76, 76, 72], [79, 77, 78, 75, 75, 74, 76]]","[[76, 77, 82, 78, 75, 77, 78, 77, 76, 82, 84], [79, 83, 81, 75, 75, 74, 78]]"
2016,13,26/11/2016,Real Madrid,2-1,Sporting de Gijón,Estadio Santiago Bernabeu,Hernández Hernández,"[['Keylor Navas', 'Danilo', 'Nacho', 'Sergio Ramos', 'Pepe', 'Modrić', 'Lucas Vázquez', 'Kovačić', 'James Rodríguez', 'Benzema', 'Cristiano Ronaldo'], ['Marcelo', 'Asensio', 'Isco', 'Casilla', 'Carvajal', 'Casemiro', 'Mariano']]","[[85, 80, 78, 89, 88, 89, 81, 80, 87, 87, 94], [86, 81, 84, 80, 83, 83, 72]]","[[85, 83, 80, 89, 88, 89, 84, 86, 92, 87, 94], [86, 89, 88, 80, 86, 88, 80]]","[['Mariño', 'Lillo', 'Douglas', 'Amorebieta', 'Meré', 'Isma López', 'Moi Gómez', 'Carmona', 'Rachid', 'Sergio Álvarez', 'Čop'], ['Nacho Cases', 'Viguera', 'Víctor', 'Babin', 'Canella', 'Xavi Torres', 'Whalley']]","[[74, 72, 72, 75, 76, 72, 74, 72, 71, 77, 75], [74, 70, 77, 74, 70, 71, 64]]","[[77, 73, 75, 75, 84, 74, 80, 72, 77, 82, 77], [74, 70, 78, 74, 70, 71, 69]]"
2016,13,26/11/2016,Espanyol,3-0,Leganés,Power8 Stadium,Martínez Munuera,"[['Diego López', 'Diego Reyes', 'David López', 'Aarón', 'Javi Fuego', 'Jurado', 'Víctor Sánchez', 'Piatti', 'Leo Baptistão', 'Reyes', 'Gerard Moreno'], ['Marc Roca', 'Caicedo', 'Diop', 'Roberto', 'Duarte', 'Duarte', 'Melendo']]","[[82, 77, 76, 70, 79, 78, 77, 78, 79, 78, 77], [73, 77, 76, 79, 72, 72, 62]]","[[82, 83, 77, 81, 79, 78, 77, 78, 84, 78, 83], [82, 77, 76, 79, 79, 79, 77]]","[['Serantes', 'Víctor Díaz', 'Bustinza', 'Insua', 'Mantovani', 'Timor', 'Omar', 'Unai López', 'Gabriel', 'Alberto', 'Luciano'], ['Brignoli', 'Machís', 'Guerrero', 'Toni Dovale', 'Medjani', 'Rubén Pérez', 'Sastre']]","[[76, 73, 72, 75, 76, 75, 75, 72, 76, 71, 74], [70, 72, 73, 69, 75, 77, 71]]","[[78, 73, 76, 81, 76, 76, 75, 79, 81, 74, 80], [76, 78, 76, 70, 75, 78, 71]]"
2016,13,26/11/2016,Sevilla,2-1,Valencia,Estadio Ramón Sánchez-Pizjuán,Del Cerro Grande,"[['Sergio Rico', 'Mercado', 'Rami', 'Pareja', 'Escudero', 'Sarabia', ""N'Zonzi"", 'Kranevitter', 'Franco Vázquez', 'Vitolo', 'Vietto'], ['Correa', 'Ben Yedder', 'Kiyotake', 'Sirigu', 'Kolodzciejczak', 'Iborra', 'Ganso']]","[[81, 76, 82, 72, 77, 79, 82, 77, 82, 82, 79], [74, 80, 79, 82, 60, 82, 81]]","[[86, 76, 82, 72, 78, 83, 83, 85, 82, 82, 86], [83, 83, 80, 82, 63, 82, 82]]","[['Diego Alves', 'João Cancelo', 'Garay', 'Abdennour', 'Siqueira', 'Mangala', 'Parejo', 'Enzo Pérez', 'Mario Suárez', 'Rodrigo', 'Nani'], ['Gayà', 'Santi Mina', 'Munir', 'Jaume', 'Aderlan Santos', 'Medrán', 'Montoya']]","[[83, 79, 84, 80, 76, 80, 82, 78, 80, 78, 83], [80, 75, 75, 75, 76, 77, 77]]","[[83, 86, 84, 82, 76, 83, 83, 78, 80, 81, 83], [85, 82, 81, 79, 77, 84, 80]]"
